github_followers,github_public_repos,years_of_experience,skill_match_count,commit_frequency,repo_quality_score,collaboration_score,risk_category
38,37,6,8,6.613039622868667,4.724603288539476,6.839803325601894,Medium Risk
4,27,8,3,9.112561518342881,4.916133448403307,9.63393378369849,Medium Risk
64,1,0,1,4.0375661047834654,0.18434209700741944,2.151302264246792,High Risk
12,37,12,7,2.0774927301219037,1.479547387739707,5.5167956375263945,Medium Risk
84,36,1,1,6.487469372366542,3.7815481856074173,6.017644421104693,High Risk
89,3,2,4,8.711870463503178,6.83730693510539,9.986478849342207,Medium Risk
84,21,2,5,7.483188011224908,2.2841845683193585,2.0118414216665172,High Risk
52,25,7,7,8.687572305365872,4.230144462417627,5.232180199672922,Medium Risk
81,48,6,0,5.365546710107994,5.573450647164668,3.4618530771363885,Medium Risk
44,42,5,0,7.518762443691909,8.88592494623292,5.258929685789998,Medium Risk
31,35,14,3,1.4006455935893647,3.260705023271233,2.3212860210310593,Medium Risk
35,12,9,4,3.482746153631915,1.3355826586348352,0.4761237842748811,High Risk
80,31,9,8,3.895491644815224,4.892722258976082,5.7256545389768885,Medium Risk
98,16,10,6,5.112957462460345,7.467216016840621,3.358543158608321,Medium Risk
59,40,3,6,9.290763602568237,1.0985975705273343,1.8194140174843365,Medium Risk
10,35,8,7,8.742965602221743,4.246834916969604,3.2393556607803378,Medium Risk
62,45,0,4,1.3452549228918453,0.17785141262483428,0.4928020144774492,High Risk
20,18,10,4,1.727896518824632,0.33559181647251135,9.504422340901034,High Risk
51,34,14,0,3.576405495889113,4.829533632166656,5.811479149732604,Medium Risk
54,45,1,8,2.907438658906739,2.981972981509294,8.147686813470248,Medium Risk
25,39,14,5,6.147709531562623,8.451072990054122,4.231181975477304,Low Risk
67,27,13,8,9.02776047764545,6.021543061264543,9.033146675661857,Low Risk
33,0,3,2,9.622915416725867,4.539329617429903,4.833182215522534,High Risk
51,41,2,4,6.536029525352265,4.079353710542963,5.739453222006694,Medium Risk
81,17,0,1,8.381592014010867,4.9724548018956325,4.917939800626568,High Risk
98,47,4,9,5.252022002307971,0.4043883121266134,7.332782958676516,Medium Risk
92,39,6,4,2.083269468600397,8.9279335642066,5.666560776020624,Medium Risk
51,32,1,7,5.246884120934774,9.983031557339583,2.715989235803977,Medium Risk
28,11,4,1,5.550826014376511,1.8148712485869867,1.455395313226463,High Risk
37,7,5,7,7.424575642135566,1.2038296477461974,6.061243888829777,Medium Risk
41,23,10,3,2.198829897073491,1.4357746344859523,4.8917996154703625,Medium Risk
20,15,6,9,3.6831038208673172,6.610270582343672,0.9597569669611294,Medium Risk
41,49,0,9,3.6402746921456632,6.6144083845077475,3.956174657932684,Medium Risk
12,3,6,0,9.594395957411649,8.479241622784109,5.147764220004536,Medium Risk
63,37,3,4,4.439449603267189,7.518263884262533,8.2689323382559,Medium Risk
16,43,7,0,7.550939672981465,4.496896733693397,0.7610105583336235,Medium Risk
8,26,12,6,7.508113813744391,6.128553615653188,3.4849534824600292,Medium Risk
40,8,3,7,2.655441848032414,6.8828467036800784,8.226561227103854,Medium Risk
0,46,5,2,5.718696893717321,5.127364702852252,6.4842393177157875,Medium Risk
1,15,8,2,8.943028933186481,4.7565098445163665,2.8995832180378676,Medium Risk
59,11,4,6,4.751977194569495,6.4509744564265326,8.453351220226423,Medium Risk
47,30,13,3,9.45117507342546,5.574745489756538,4.932935805626924,Medium Risk
28,23,11,2,2.1445822932416156,6.4394230533591035,4.983518913104605,Medium Risk
96,13,3,7,0.7415910577403073,6.128547739633639,9.765873392003844,Medium Risk
9,44,7,2,8.914538731447493,7.191965605136547,9.471165032363784,Medium Risk
57,24,12,6,8.476811979622166,6.428035087828761,3.585326833698439,Medium Risk
59,33,8,1,9.925898759338448,5.197424864372673,1.405791286630823,Medium Risk
20,2,3,0,6.793934881124261,6.817968112843865,3.256667322780941,High Risk
27,23,2,5,9.366879266671495,4.4948196518542805,0.3048326031138804,Medium Risk
74,41,7,7,8.269490250841109,2.4167122597260104,0.20767886710391203,Medium Risk
33,8,13,0,8.444263331200869,0.014182201339154599,3.955221362514192,Medium Risk
7,25,4,9,5.691415704542683,5.5996414714584315,9.41019822697234,Medium Risk
58,19,1,8,3.8236459791671082,5.90655226608641,8.713573412322077,Medium Risk
85,39,9,2,9.345580725432818,9.720489647757143,5.11442833917623,Medium Risk
71,9,8,2,4.321171756158945,3.6147833409427554,5.652263811708307,High Risk
48,18,2,3,5.388193672496691,3.9413324282831175,0.05933496746056477,High Risk
78,2,11,0,4.461143071251877,2.0179958134219023,2.1550115583376552,High Risk
16,23,1,8,5.648183139601971,0.7053429523732191,0.24774126934383744,High Risk
59,4,0,2,4.705050789923272,7.728044928617406,7.545395326953876,High Risk
86,2,13,9,0.4796755857947588,2.49681064339325,1.4564579602649774,Medium Risk
87,26,7,3,8.820481860076987,6.089048610300379,8.690471024768168,Medium Risk
44,15,10,0,4.443938189157698,6.8777303554548155,6.433243136757882,Medium Risk
82,48,2,3,5.889436485073487,4.712366872916477,2.2941867651571335,Medium Risk
68,14,6,0,1.3918780275798703,8.763521130271917,1.5772031708324974,High Risk
31,34,0,4,0.03387847982639136,4.437948409797288,6.276247009230531,High Risk
43,11,0,4,2.4529009364364294,2.849086230417651,9.008369802823236,High Risk
64,40,14,6,7.045860321333502,8.960155229616223,7.183602189143816,Low Risk
86,43,11,7,0.991945301128786,8.615642842499565,3.4854665160337763,Medium Risk
7,25,8,3,9.08887440386468,1.64039947076413,5.873835952686472,Medium Risk
76,46,14,6,2.150225693561846,0.2596101835392095,3.1076169537242135,Medium Risk
71,33,11,3,2.045936142917758,0.8998555634962069,9.99149566778659,Medium Risk
86,22,7,2,1.8150796162149552,2.865473985538171,7.488391884618512,High Risk
42,30,11,5,0.13981712971364746,9.722598017417107,6.143816397567536,Medium Risk
0,49,12,3,7.718054684782346,5.58516153160825,4.232591427658292,Medium Risk
50,19,2,2,8.750345312452586,3.7326173202926882,6.181522902595573,High Risk
23,11,5,8,6.141627026161989,8.887160946127464,3.416160624673348,Medium Risk
98,22,10,4,1.881999816798623,4.531363314784996,0.28864839458030755,Medium Risk
23,3,2,6,2.8527799694087976,3.1523862840102113,3.9508852235663285,High Risk
16,22,12,5,4.759266973649633,9.412195287456575,9.30480819579867,Medium Risk
4,47,11,9,9.543459516233009,8.49517666192678,6.263010947738659,Low Risk
19,47,3,4,2.4735137181774283,8.436683754194409,0.8395570307090161,Medium Risk
20,0,0,6,7.316459039198881,5.122847430502131,8.849936133950258,Medium Risk
57,24,4,5,4.394482232929203,7.89438398815455,2.688748493415148,Medium Risk
30,1,0,9,2.978473483600218,1.7935335926455187,2.4376949308272744,High Risk
99,29,12,1,4.5591593702211375,5.732229575562436,2.970909687803208,Medium Risk
10,2,0,2,0.7120671754123253,9.838459228475458,5.772022361259575,High Risk
51,20,9,1,7.986873709303625,2.9095843051796164,5.446880934339767,Medium Risk
14,24,14,2,2.4330192798296713,7.943523292476752,4.914137546228817,Medium Risk
82,19,10,0,7.254121231929704,4.904784072080672,7.17536863512627,Medium Risk
6,48,10,7,0.6834837144819472,0.3980568322208733,3.16537731334959,Medium Risk
27,21,13,5,9.55098556165686,7.630193978156674,7.820645215724311,Low Risk
50,20,6,1,1.9301498540569861,1.685691443921128,1.7532167837859913,High Risk
57,32,11,7,8.827420762070805,6.314735671327502,7.8262078907700925,Low Risk
4,37,5,5,8.094732096154345,0.856641940469729,6.638101052502829,Medium Risk
4,14,1,6,9.67859924081416,9.468673974959648,6.8320830954758645,Medium Risk
93,45,13,0,4.778906609457496,2.917238871803609,4.8155339712725995,Medium Risk
95,14,10,6,7.273972938459515,2.264646916773949,6.670015326808647,Medium Risk
7,45,11,2,3.7071065703778405,1.291364040663343,0.7979704655945741,Medium Risk
63,24,1,7,1.8436823801969382,9.460021933390477,8.515511170493673,Medium Risk
9,20,10,5,4.430759329334489,7.119037424413052,0.5554723348764601,Medium Risk
37,23,6,3,1.6574901538845488,7.416608887180887,1.4874150987149748,Medium Risk
95,4,0,7,9.82044622786384,4.994045613802446,5.767897084972363,Medium Risk
91,5,12,8,0.9624649114071637,4.747277852704834,7.394114554566915,Medium Risk
80,48,1,9,5.892117234526204,1.1002124299147664,0.7625156434625346,Medium Risk
94,42,11,1,6.264638552540559,5.598410955839918,9.207648141223197,Medium Risk
7,47,7,5,5.380795428740543,2.4691649510879046,9.736076488006987,Medium Risk
24,43,5,4,6.621858857118336,9.771453328004059,6.059501730077111,Medium Risk
72,46,14,4,1.1618077501189095,7.965809400151473,4.812434553768366,Medium Risk
65,22,13,9,5.550185242052911,4.129920601928876,7.413949722797497,Low Risk
78,3,1,2,2.8721257112736156,1.5134125869153303,3.283573523272054,High Risk
49,26,6,7,9.401760633010566,7.853316911387839,4.9326443410510645,Medium Risk
66,17,3,7,7.620716534397257,1.22053767081316,9.161510268144013,Medium Risk
48,20,1,4,9.725144821597427,1.893337534970705,9.556554252415335,Medium Risk
35,27,11,7,0.37556069740189546,2.115205177442274,9.27069116051185,Medium Risk
67,34,5,9,2.851331751807087,5.568906382730944,2.6244806696384018,Medium Risk
77,21,10,7,1.95422586638349,7.870566539903663,2.324690402167634,Medium Risk
40,39,14,2,0.111545873118305,3.143148787246922,2.9766450592931424,Medium Risk
88,22,8,1,2.423257302463214,0.8466981427528941,4.413111123884602,High Risk
61,2,10,8,6.787759835204289,4.645384635244191,3.141674127919636,Medium Risk
9,39,8,1,2.3108892213456853,7.481102411599355,3.7421279573905797,Medium Risk
20,49,13,8,5.090034454826182,2.216638430873883,6.206369521207595,Medium Risk
35,9,7,3,8.878181149649986,2.199245480393742,7.6252567709397585,Medium Risk
11,24,14,1,6.937579203490753,9.472270273467108,7.35558198267917,Medium Risk
90,48,2,9,3.9462906990603197,9.541537271191778,8.14423567079152,Medium Risk
1,7,2,0,3.724689389121083,9.904657320615764,0.3218440321540217,High Risk
12,10,1,3,4.5573581400848475,8.076596015747802,0.4773378967875608,High Risk
52,4,4,8,1.7704144105990638,1.8818416916794556,7.893829606886293,High Risk
31,44,13,8,6.340007674159881,2.1198152079926134,5.330788223246319,Medium Risk
94,36,11,3,3.641528191046055,3.40225241522392,5.781406737621203,Medium Risk
15,44,13,8,8.523653492620436,3.1813253133349084,0.5258686021437708,Medium Risk
31,37,3,5,7.565526600578163,9.56527749078009,2.5531380117127087,Medium Risk
31,28,6,0,6.1051316409216,7.890739828816936,6.3835430488547775,Medium Risk
97,4,3,9,3.6420222264951607,7.2400879216155385,8.59181890110676,Medium Risk
10,8,8,5,2.099318316734844,1.8596322405813182,9.169833971814025,Medium Risk
9,47,11,8,7.761518641056229,9.095255593623296,5.004194958350817,Low Risk
14,1,11,1,4.864090989910865,8.278703795061737,5.454742327381976,Medium Risk
16,0,1,5,2.247500381773575,1.636418413279237,8.33049631068991,High Risk
39,39,10,1,1.9517461504000622,8.711703319609725,5.376246007473546,Medium Risk
17,29,13,3,1.6540090450135903,2.7224753637047128,5.1685852553731735,Medium Risk
54,10,5,7,7.77161196205595,0.8086974583210604,9.050840377609537,Medium Risk
72,27,14,6,2.289871853003117,6.5682230651421,7.899327210558801,Medium Risk
24,43,6,8,5.266422635251975,6.5380465938433066,9.090725263612946,Medium Risk
58,11,3,6,4.515463609730564,0.9493200956561809,2.182470547811538,High Risk
77,38,12,0,5.796108992282839,3.188518089365824,5.243754866553568,Medium Risk
88,25,5,1,8.771549003711943,9.928144622555386,8.424721285933579,Medium Risk
21,12,6,5,8.677473900817306,6.784266670087369,1.1114782746710894,Medium Risk
29,7,3,6,4.510760718248596,7.300751666033292,7.946621542939618,Medium Risk
83,27,14,2,0.15366250734723308,2.1291728560430565,1.8297338341486946,Medium Risk
84,29,7,8,4.264438057143032,0.7878207100391432,8.081187549853212,Medium Risk
43,8,8,6,6.061935374241404,2.7690168974093767,6.1200093755686815,Medium Risk
31,38,0,5,5.577647590980618,2.48898385193192,1.9323599148486714,High Risk
50,30,6,5,6.513361058002055,2.345441007480531,4.733541793328011,Medium Risk
45,20,8,0,1.5407573247308348,1.9275432188703956,6.819051664607716,High Risk
20,46,14,4,6.465350987807326,5.747556906554044,6.338529008835424,Low Risk
98,33,11,9,1.8265161874377223,3.2810347584182176,4.272471962317043,Medium Risk
31,30,9,2,7.50523980696749,8.203450150475305,8.99366528920927,Medium Risk
93,24,4,6,3.3908761326267998,1.83947417847384,5.192634144878443,High Risk
38,11,11,9,7.098954333814536,4.646270708685445,5.058672985286884,Medium Risk
11,0,1,2,0.4786559890610709,0.13657836426079983,0.6225058994145427,High Risk
46,21,9,4,4.078600255909134,4.8168232245519205,9.221203897976372,Medium Risk
17,39,5,6,7.050345222633327,0.5583822087647439,1.77116568678373,Medium Risk
20,36,11,2,2.2687051633149413,9.777235118726436,5.283446934365542,Medium Risk
12,46,11,9,7.952870447972225,7.905921286504128,8.035676014003101,Low Risk
20,0,6,1,6.307797331049319,4.901114766364554,2.1545327695564334,High Risk
7,0,1,5,5.875617721497983,0.8658735817935026,5.273732899708411,High Risk
45,41,1,7,3.535488542043371,5.924454407904143,2.4068490922334087,Medium Risk
6,41,9,3,4.824514703811175,7.587637507018775,7.596949977999118,Medium Risk
22,20,14,8,5.973493009778531,1.907172530047453,5.643411678731507,Medium Risk
95,14,13,7,4.724621139148905,5.6820834078749085,8.559758603951435,Medium Risk
74,16,11,6,6.983133239405602,8.14210898382868,8.94558002877383,Medium Risk
85,21,9,6,4.336969331069596,7.6824777764631635,6.487334824453981,Medium Risk
21,37,0,2,2.0227318174203033,8.02992017867153,7.253912461589445,High Risk
88,34,3,5,2.1393378280104725,8.793234248697198,5.492200998868637,Medium Risk
21,44,6,4,0.05803768842941093,9.376821021594703,3.844287330673829,Medium Risk
91,15,13,0,3.0095771555867246,4.0552115520353595,6.481179230208346,Medium Risk
28,7,8,2,7.489176404785196,5.687691025228773,9.082886234873289,Medium Risk
12,46,14,0,7.941627088376095,7.9065952604561085,4.166803804314379,Medium Risk
81,16,2,3,2.0246754209575,6.971398139457832,3.144100263737953,High Risk
1,16,11,9,9.590439968714078,9.955202282643787,3.884369385525741,Low Risk
28,25,10,2,5.024027934801268,0.1367765110464414,4.353976302115996,Medium Risk
84,12,6,3,9.169787490185026,3.5513321531579067,0.7356102897771621,Medium Risk
78,16,6,8,7.0676528186163114,2.8102792627020245,4.9844184043499435,Medium Risk
51,37,6,2,7.224334230224131,2.623158501655346,4.943142480500597,Medium Risk
26,16,1,5,0.8504362130607113,2.225297824988858,5.884438276405231,High Risk
49,47,5,5,2.1999112689693066,7.09123840815229,3.6282003047133147,Medium Risk
94,13,1,6,0.08814833294472635,0.8475947327532185,6.131075959555897,High Risk
78,44,5,8,7.161276404767375,7.416088339433383,8.78216310274203,Medium Risk
22,5,12,6,3.4443828842851,6.934258420162735,9.554709904951643,Medium Risk
87,34,9,0,7.866525160763468,2.508041325008964,5.836122161410496,Medium Risk
43,45,2,7,3.3893621993702627,2.5283378316516125,0.42590953970313095,High Risk
76,13,13,4,8.19333752298861,6.288605853445022,9.69235997267109,Medium Risk
21,46,1,8,1.30698253748313,7.621711054836778,7.0586206089625625,Medium Risk
42,7,11,9,1.733731567575082,8.764856130873655,3.3596364855365213,Medium Risk
36,14,14,4,3.4087653958393647,8.521395638544757,1.4715770096372338,Medium Risk
60,26,13,4,4.084873888822733,9.648829941638532,1.4341861223627494,Medium Risk
96,12,5,1,3.487028108429784,5.813848953365111,1.6774440613960273,High Risk
55,48,1,2,7.636470325232199,9.086555613403597,0.45572521613820305,Medium Risk
2,30,4,9,0.969513926267147,8.085132732604109,9.021541886529116,Medium Risk
62,34,1,8,3.5121701963848806,8.946676243140136,5.4076823282733635,Medium Risk
18,5,2,6,8.372399995154593,0.11626601285366633,6.999594127138372,High Risk
22,4,2,0,0.6679707726217199,9.65902991865811,8.281085092683075,High Risk
28,21,5,2,9.423435076713574,4.735301628464783,7.915410063332002,Medium Risk
29,48,5,1,9.863168422720129,7.9818298957484295,8.826056237288416,Medium Risk
38,22,9,0,0.8856817382508009,1.2720411933778086,9.67254622524952,High Risk
24,24,2,8,2.91272522255737,3.959410958139741,4.390706147419396,Medium Risk
7,33,2,7,3.7240066603535613,2.714606630209909,9.503354666683904,Medium Risk
57,25,12,4,7.76391368652726,2.9165877050093703,7.232899483428163,Medium Risk
15,46,11,1,5.959268121167338,1.2325561995088175,0.7066819030807847,Medium Risk
71,4,12,0,6.443657004925674,8.05763832543007,6.817831212123454,Medium Risk
0,25,0,6,7.57509822818506,0.09242314581078159,6.867166596048486,High Risk
4,19,6,1,1.1797899943702572,3.1250545698520247,9.058605637925272,High Risk
2,5,12,0,8.332094569102624,1.7441054321641503,3.7293213247009205,High Risk
64,5,7,1,7.056198041801441,5.890389406083405,5.849115002718178,Medium Risk
3,49,1,6,5.773417251963703,2.5425240261454385,0.12187551011742515,Medium Risk
98,17,3,6,8.897353347830567,2.5899845452809966,3.32075242181336,Medium Risk
95,3,9,9,7.003063538838071,4.883381439953187,0.6224372615878093,Medium Risk
63,16,6,5,2.016999626310254,6.526890393409257,5.21872972764897,Medium Risk
97,13,7,4,4.297453810756667,1.2130470456516362,8.174476505069531,High Risk
88,13,0,2,4.940428669357333,1.7551145246549615,2.0644269212906896,High Risk
9,12,3,2,0.5521762675040565,2.471747445945176,5.274410455577785,High Risk
20,6,5,8,9.546375133600558,9.737482141179605,2.040086365107671,Medium Risk
45,43,2,3,1.2857726079687848,3.9715249994292035,1.2068846784624043,High Risk
90,14,4,8,6.974612672267268,5.989900906310265,5.109967919343425,Medium Risk
26,18,9,3,5.062310360908802,2.415428127159779,0.7914862094972763,High Risk
65,42,8,1,0.25632249884422587,4.904595251574879,5.873546311379894,Medium Risk
40,46,10,3,9.247474758643616,0.7411917438595805,0.3133746067672627,Medium Risk
12,43,12,5,8.518368088189332,0.3474214592232694,1.0671497186837553,Medium Risk
8,34,2,5,5.242579279038355,4.687335268214602,5.499974854873578,Medium Risk
35,16,4,4,2.2894233613944523,3.9865928751841206,5.914074128989139,High Risk
85,34,7,0,1.2162289068009424,1.3688031969182768,0.2898693009375808,High Risk
89,18,5,2,3.633924794321266,6.876014289207337,5.733767880015584,High Risk
57,19,3,4,2.554282810460905,9.929034908992644,8.38502525323637,Medium Risk
53,35,7,5,5.066912010062987,3.956468211967125,7.223161772939539,Medium Risk
11,34,10,0,9.664092961234289,6.245586359173945,1.3118510392079863,Medium Risk
80,31,2,8,5.749534932296414,9.629759423644856,5.924746475636149,Medium Risk
77,47,2,2,8.899310558900979,8.315349724468753,6.722525000742134,Medium Risk
13,43,3,9,6.508788374957772,4.635522233026857,0.37231201752291776,Medium Risk
33,39,8,2,4.752465265872004,7.3748948445991935,8.553476686836227,Medium Risk
